feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,target
0.29237144459133435,-0.6957548327405834,1.6319367465141705,2.926037053486484,0.20742288161587352,-0.34465332925441505,2.8897063326492267,0
-1.2936954323796026,-5.0876874383135275,-2.8236479076513157,0.48598888114190353,-1.0044447244280958,-0.39454086762701523,-0.2544143177483311,2
-0.6083352742649941,1.1631287937958523,5.416499865719044,1.567701505584397,-0.3146929839150968,0.1811112998156554,-0.14174521964079556,1
-1.470483056057898,2.590905742713332,4.726369642838445,2.679337301179764,-1.1170155651278084,-0.5487833898442965,-1.5068393559269497,1
nan,0.2821951636378257,4.281808313585962,3.928793429616954,-0.515424392758197,-0.052874292993654426,-0.2782392363682849,1
-3.3709734962113176,-1.7777731463923314,-2.3709874424829755,-1.8677868208975708,nan,-0.28002924603832463,-0.7253208709433308,2
-0.7708208238802008,1.6280008932638719,4.527271174239833,3.8076080645803327,-0.6328136577138554,0.7128355593043681,-1.1595397297658203,1
1.083254769976231,-0.5634899919529024,2.936170170165681,0.7652150233061351,0.5978567889314597,1.862053355790167,0.08988604072026449,0
-1.5023150861080676,-4.904724918145821,-2.558633562271115,0.7809173884116173,-0.669718451768465,2.338615418668435,1.6144167954585027,2
1.1492477347684389,-0.47820238308732094,2.345364850352643,1.328511837065814,1.1249921890312993,2.2842311975239147,-0.5834779892540358,0
-0.40431578220548225,-1.656489448914697,3.0426307234832097,0.7594530622855542,-0.6293544337305402,-0.12412435397813118,0.6722268299404054,0
-3.1613211400057293,-4.709657755629184,-2.93600087679929,-0.3730322502778445,-2.5341413970136055,0.37884708691507096,-1.4827065845162164,2
-0.5482049670430977,1.3193959524593626,3.455183957228197,3.842135785022262,-0.4721214649906472,0.6396091774955461,0.8664783340607268,1
0.9699180698460317,-0.5221472309936883,2.1741251693362877,0.8728489210267482,1.0780992555050126,-0.5989655416535202,-0.7141889565011501,0
1.2112711473997022,-0.5589883319591784,1.6774942266860826,0.13999555440047104,0.7478702936030787,0.21763033647771515,-0.39512984473742874,0
-0.894249924989201,2.0393607295739065,4.143314992432139,6.155941164701387,nan,-0.2702745263087816,-0.5192455027103822,1
0.048204459243323505,-5.48120144988816,-1.1515250872303626,-0.8516337424996683,0.39589615390991695,-0.589931827958969,-1.8900820236479825,2
-1.8306780051196472,2.8193966265862542,5.338034204545516,2.1210139944968778,-1.2079673336580354,-1.6263852675165833,0.7308558818161751,1
-1.945205235048435,-6.881915800004734,-3.7675948975468394,0.17991845262959053,-0.38718195008956613,1.8189724329703494,-0.09100546603865063,2
-0.3855834099994696,1.1149731763355764,2.374976052166808,1.6447429039577877,-0.059154540738395656,-2.307260846927574,-0.38191963576567967,0
0.5576367495568114,-0.2928682236012815,2.4143116121017125,2.333667450693573,0.3717745195285236,0.41939686382860647,-1.0409236404641422,0
-0.8454731697554467,-5.547598274919801,-2.4413310823357577,1.8306607575743161,-0.4801765152232245,0.28019078529988134,1.502887908729919,2
-3.9689671123617485,-2.5899995246396235,-1.5470111010540561,-0.8759545451359794,-3.1505762413367133,-0.49343095086320027,-1.60245957452005,2
-1.7818233735003859,-0.40239706366888994,3.9846308182452232,0.6016501957061089,-1.5189534301634788,-1.8255318008181727,0.0273104419877739,0
0.9943275359836412,0.02441817208504593,1.9957598800873206,0.7643640369313334,1.1356124023190695,0.19428834320858518,-1.3984757863123836,0
-3.090816603039505,-5.002186618035557,-3.1051930440464943,-0.22933833533413964,-2.2150877199208328,nan,0.6215633074084798,2
-2.249440306097731,1.4522329961068157,4.218427891834219,nan,-1.7886229894168286,0.6393560571932799,0.4726099570612634,1
-2.980346503182994,0.9975949202448176,5.093139819276354,3.0252943144714877,-2.6805362231603564,0.26007954224805374,-0.391522313326466,1
0.8308327416528127,-2.0009894305270377,3.4307631275474595,-0.09410296929689538,0.7479147593892316,2.3519756231016538,-0.7263966714071814,0
-3.268954033161571,-4.390218416789585,-1.730745820685958,-0.08136606586307943,-2.2772755744185225,0.34487623254776717,0.40519350359969103,2
-1.2148024696662438,-0.5005149695087652,4.463938608478575,nan,-1.1261034990906293,-1.1166745689795112,-0.38303744478878926,1
-1.9835141220935188,nan,-1.8559972009192647,1.9013650141962457,-1.789756494507313,0.5647229923519387,-1.1128219454301513,2
-3.592404853140743,-4.167013890385581,-2.055255842544125,0.8426546902772161,-2.7990588962792984,-0.6129497931649872,-1.1006434225222574,2
-3.604277236935807,-2.8271754946697953,-1.3098523735404362,2.4634780665688965,-2.9598546427454755,-0.3542094987397631,0.13483716296779397,2
0.5206902590004806,-1.0642803168581862,0.4446499845760379,-0.10489157500502855,0.19865403760544834,1.9401758112574177,-1.8909582473338546,0
-3.7319900932563437,-6.44015447684377,-3.0476282909049974,-0.11696841152986012,-2.8107922613983516,0.0874714536172171,0.5313690066355435,2
0.2731430032207004,2.1224917358128477,3.8007674720308673,0.5632366949963068,-0.1514052535668642,-1.5729214195339152,-0.06713483022866798,0
-1.1542688993657313,0.8886146638261556,4.150266386135549,3.8133058283586427,-1.0576126267654706,-1.1153744956100682,0.6591371822625456,1
-1.9861964661256706,2.8667134775398395,5.3163314916880955,2.279948784202351,-1.3637987193194663,-0.7889803019765305,1.6432006745478187,1
-3.9532911729183953,-4.269854908144796,-0.9770827309037031,-0.9008355289141674,-3.39284197239633,1.2006781845148016,-0.3969403823334679,2
-0.4893407295465543,1.9402787472089387,2.2715564589095716,0.035791530938680205,-0.3354983984825298,1.0491147116796182,1.499727315986182,0
0.025407146435274086,-4.72270575271616,-3.310396973370568,0.2283638480147573,-0.2633653010178694,-0.4988155340036221,0.11274855235997634,2
-0.8085496339469417,-2.047458750293339,3.2068385219272932,-0.1898024167584652,-0.5836196206547632,0.18081967393716772,-0.7126767804874029,0
-1.3837608484223436,0.15823628056354422,nan,2.0853550152522646,-1.284052072487303,2.0268111814345575,-0.724857322834436,1
-2.8183044439373424,3.017019311037967,5.314500519240421,3.9972341517263836,-2.347807972769163,-0.909786167185607,1.4317721173089482,1
-2.483649258034571,-4.776048647577779,-2.2073396533950533,-0.2852345865792183,-1.5592580075771627,-0.43023002216543327,-0.716985560711483,2
0.9562236877959869,-0.555672172832245,2.4398185115068345,3.04458453381909,0.4396165970081814,-0.09216261965340966,0.39464460549211783,0
-2.4652814013772515,-5.516049477224612,-0.5872889903414373,-0.885870594256345,-2.399757033630906,-0.16448807192093354,1.5426281476280654,2
-3.497815247143188,-2.616399963098178,-1.7344673934800567,-0.863869432551468,-2.547005538401647,1.2997379228339803,0.05056045208171263,2
-2.3618359812630922,-3.0109553685782093,-3.0855638899119096,0.36128382242928975,-2.0392272464820467,-0.11712680385246586,-1.7270075405347427,2
2.8852229492422503,-0.5881689948713666,0.5744087353407688,-0.011089810609407225,2.235452861860785,-0.9087649872495911,-1.2833746415598566,0
-2.7413381326983424,-4.947360194335684,-0.42805735378209175,0.35756694913746734,-2.0407115306057415,0.7376769702939684,-1.096698647263598,2
-2.4207882331206805,-3.867190388976938,-2.0211051548867935,-1.7815807499548473,-1.8443108989030585,-2.4376846002921826,0.5042995420588482,2
1.1215122038014946,0.09129682968869451,2.6364273620672636,1.1072596328329136,0.80757396805561,1.7316557833479689,nan,0
-0.7538330758330396,2.6587256619989876,2.9675378152083463,2.559119434151455,-0.6920366325460962,1.1464189412301709,0.4566354065216707,1
-2.8915296520863185,0.8106043591395731,4.932570041780369,1.5293429963672642,-2.5535855100072453,-0.9760610540480997,-0.7882215871436499,1
1.109058678097525,-1.9765261999147359,1.2478929485689052,-0.8526181157386427,0.5307549908622464,1.0685197076099178,-0.8470595138499231,0
-2.3680050704645024,1.586714212119014,2.5063997494998485,4.8762354201697775,-1.8652790632781813,-0.23882445481981274,1.0239273963792066,1
-2.8401218783252924,3.429433725046782,3.024994182115357,4.178434235496337,-1.9283931070847082,-0.47504535160411937,-1.3237910381032778,1
-1.8935338407799094,-4.661955536736697,-3.6133358230606323,-0.32363881128585303,-0.976905976997571,-0.6869460922403857,-1.092861780863523,2
-1.173463503951829,-3.570818168226853,-1.3212404504261945,1.6369589526167325,-1.309361783383332,2.3405293377078595,0.4344810245920101,2
-1.3881418245964063,1.2037188768995628,5.436919302005684,4.012148947859066,-1.1512508932660612,nan,1.127259350483916,1
-0.4971253083780909,1.7432632755865354,5.175409462079991,4.327158202985125,-0.589978891809196,0.9750194200549896,0.12908138798879026,1
-1.8745750816838929,0.18129142336213833,4.529034416383614,3.4142369459901474,-1.1088194453840992,-1.071595396877455,0.12041953433183243,1
-1.3354075738840878,-3.7757741441332935,-2.6818727402314746,0.3758988732511902,-1.996208199149736,-0.06228438589251779,1.4083126240539527,2
0.14191006921058597,nan,3.0557238126286865,-0.677370756732461,0.11245849671061947,0.5741741545219637,0.4737347158229168,0
-0.810971998355922,0.922661925769469,4.996170200499706,2.914901463812559,-0.6632852377697814,-0.13633076134418196,1.7361132055096329,1
-0.22224974811848952,-1.0923301326464958,3.086637956905464,nan,-0.47899830029364054,0.21302085832325576,-1.680521186066578,0
-1.7570544739483167,0.6220022625760749,4.057032674156698,5.138153263342226,-1.257164792131723,0.5090661362914279,0.16250602265460307,1
-3.1641310263271043,-5.166108545112506,-3.728234741121237,-1.7255137085046912,-2.4772594540637547,-1.0029315534351002,-0.5467575801994768,2
-2.116252034720885,0.5801889903414972,5.2548939600685305,3.517334922582383,-1.8665072364533293,-0.44394478141991045,0.03623451277606105,1
-2.7850190015883705,2.734072443376173,5.663494909940899,3.3337859105787784,-1.9940018394276038,1.524165076450352,1.5447078997202752,1
-1.6794871806507512,-2.7160667849739974,-1.7878182585885285,-0.4024118853843013,-1.3547498721290339,0.549482453260947,-1.245544211905653,2
-1.7576483641966751,1.4392833325887218,4.841573046321555,4.460614215785187,-1.2209674713163106,-0.4482757963354493,-0.057005265858134375,1
-2.14539464184727,-6.081039622859235,-2.9819781474727516,-0.9218865433140679,-2.0723316038882427,-2.0267588096721267,-0.19073211890984734,2
0.7945730304697987,-0.7309898595818427,2.594155858374854,-0.12721634546883837,0.8223851034767771,-1.040667949608052,0.6799685730510702,0
-2.603188484939285,2.2829053034169684,4.967002209494303,3.075444055465567,-2.4026463676091896,0.8854652551927916,1.02042645294465,1
-4.12598553637466,-5.715564058664205,-3.3658346491705555,0.0834529893862837,-3.4402457499016554,1.3724359026915371,2.2631306748004896,2
-3.4216797916606576,-3.3589395210863,-1.4390417919720697,-0.020295778291117977,-2.927775860433423,-0.13519298527883872,-0.45542744899032456,2
-2.7265886181752226,0.7629723741817624,4.855073372385233,3.3358214533300137,-2.17841073043686,-0.1895490590854866,0.1696602564827215,1
-2.0871652554028883,2.438506189136029,4.214397680952031,3.176735091547415,-1.9334866386157268,-0.9301782744848193,0.03965484210091521,1
-1.3208812353732036,1.5363680651432157,5.644826090154367,2.8224617228516715,-0.7658399396974319,-0.7168586566052575,-0.8315169610389361,1
-2.653540275494436,1.9234464137441547,4.69147793325132,4.106701817077551,-1.9161225569021625,0.7708322419083098,0.8988522707114269,1
1.1618220298539463,0.24464509551563746,1.2663997249996077,0.2703759022504051,0.5973386810441694,-0.37959100136875373,0.828680105625864,0
-3.002626466317091,nan,-2.058120694697096,1.6605432217108407,-2.3700586568611577,-0.5143935108682166,1.702299719874026,2
2.528559383699919,-1.2852241599713567,2.200711630988414,-0.43778071002036023,1.901592788568658,0.37166651613694457,-0.8027072243903104,0
-2.654641598353942,0.9952644269269348,2.942259827666339,3.6743142276125678,-2.3860407495831595,0.9235900930464629,0.8709534334341916,1
-0.6875229003192181,-0.6372629287542455,1.4430166047408117,1.0466254873886904,-0.2779456930347952,-0.8035553851424004,0.4585428646128463,0
-1.6628080840421262,-3.8244364329046014,-2.241669821752458,-1.4648899939187188,-1.2792929019535446,0.09152567068443983,1.3810737758386387,2
-3.522821333202043,-3.986691790988171,-2.791465192946015,-0.17619342472661545,-2.9850103600416618,-0.8078596794242818,1.4061454897221717,2
-1.9490022606798243,-2.3160835141779317,-2.926911961155508,0.5762518324792034,-1.925626011484567,0.6144640423607588,-0.6997755393374193,2
-3.034110256978201,-5.555172641749023,-2.52626059312952,-0.10831091658400335,-2.277194790750454,-0.7081945186025407,0.2673768101972162,2
-2.8990390549953027,-3.9204732201988453,-2.471102583896537,-1.9176765202311048,-2.675785353059222,-0.026887524396062096,-0.15532177465090705,2
0.9675195082859509,0.018279524329765318,0.8061444317303521,-0.30909023408585834,0.5667689908162215,1.9050444567558844,0.20720016195388116,0
-0.04214558850962652,0.21538785922939113,1.990684794613447,1.317774321012645,0.1588937774370986,-0.12589087386558712,nan,0
-0.31760676014535516,0.38977387329900043,2.2431286127254624,-0.004020557295834004,-0.28146020440846775,0.7805412554176454,1.5221010214664767,0
-1.629821968850508,-3.6329070797132132,-1.606114831553841,0.016302574323840607,-1.6172016984651951,-0.25750478612912037,-0.9536855092289989,2
-1.416471567941121,-3.235240453866604,-2.49257043011085,0.25215160365883216,-0.8564019243124389,1.6052557256016113,1.314149245223803,2
-3.9793491896427504,-5.110749792398225,-1.2078790300419804,-0.8107976498954291,-3.1781706236984513,0.5359574136601396,-2.1240482124720086,2
-2.129082754596415,-4.467105332809608,-0.5378837800129681,0.2840495093282581,-2.1176320854752815,-0.4570907038054908,-1.3024867246131577,2
-4.34019764597221,-4.8516378376758285,-1.7591185633647641,0.7520912535721891,-3.1690433355441088,0.6949552797565844,-1.0485282014773856,2
-1.9987129397637533,-3.158574135923529,-1.9287912601205992,-1.7490888549901809,-2.204222654016068,0.24066529660704256,0.9815575035987945,2
-0.19951832192551233,-0.2509987692808878,1.5572713522129278,nan,-0.7622545213342002,-0.22196014441155126,0.8897862501690069,0
0.7237625319060899,1.1502992287514622,1.5359017863459443,-0.8348723526855496,0.7057703568584244,-0.4933469654869311,-1.2989735210947264,0
-3.7177769254843698,-4.904769739833436,-1.6810987364463954,-0.011862292094859894,-2.9909344739171777,1.5194179412684152,1.7808759029084198,2
-0.24922575987590712,-1.5708285333538843,2.0062182530556156,0.9871623146531254,0.30784097979845354,0.37969250076474437,-1.6014871208576338,0
-1.3477555946281137,-3.18043936500999,-1.47115695035103,0.44867558927627804,-0.8562425199573511,-1.5850170893133457,1.3841292228903666,2
nan,-4.117833895171314,-0.6976901250913068,0.25266191541585603,-2.256308593537778,0.5295936030075874,-0.1719424574421638,2
-1.7177305313515858,-4.426526260022296,-1.7078373181160145,-0.7813429790958991,-0.598108077793577,0.3719109118529111,2.038291777344768,2
-3.155620911027084,0.28218589913250014,2.616268773890854,4.174611428430579,-2.2745183192929295,-0.6218512755693713,-0.14582916843346902,1
2.82368736953449,-0.6710669797452938,1.4475356850800511,0.722882291320292,2.0008680536173102,-0.808652295513336,1.454049310237469,0
-0.28027245749441,1.356068419093628,5.848184899340049,3.305257794496838,-0.38696138693790794,0.47075545744050984,1.0410060933845342,1
-2.230314397090404,-5.945330631819175,-1.8317828401711564,-0.7857348395093121,-1.9849801523635349,0.1834934498990091,nan,2
-2.9222648381985503,-0.3010632786360823,nan,5.6001179603806674,-2.707213015328869,-0.7571645760027265,-0.9202519673220916,1
-3.183900569490573,-4.698579542590728,-2.542063242377432,0.5857673887392719,-2.640924381937536,-0.7875252346549649,0.21513609872808032,2
-0.8913749478891301,1.2288749671139734,4.163822841949053,1.517418375384779,-0.6850611093287229,-0.3592051113324755,1.0219972324179782,1
-1.8303415368508642,-4.3497235510173455,-3.9892123788463882,-1.0294147223154437,-0.6585546261830023,0.04537362791770336,-0.20654803111026404,2
-0.5461253000647457,-0.9083146284989401,1.3439091839489388,1.1447887572401378,-0.7147507734972609,1.4808279628885181,-0.7364004343386165,0
-2.826103264358757,0.7604407289919317,3.5174590605469263,4.005631432375978,-1.7658279409648898,-1.097917271667359,1.6672552515206407,1
0.009003198371070498,-0.4570483717283499,2.7941323446053645,0.3568793822677445,-0.21479384579787283,1.1568699482885063,-0.7104178613682337,0
0.2981862042059493,0.289714854266603,2.616133570994558,0.48301979507706083,0.4926097156884196,-0.11285474964631041,nan,0
-2.8478929816719964,-4.265886022434281,-2.900616235016873,1.6402776135729484,-2.2462854275859394,-0.08722432390393094,-1.2345956019793567,2
-2.179307981467888,-3.9786518858524915,-2.8227790200469838,-0.07854074460075564,-2.0587453595779848,-0.2594915317544406,1.5564211953603297,2
1.130319938065056,-2.411545092203055,1.9709186804050298,-0.2746363098476715,1.3458276034650465,-1.3048831116482944,0.24340653790616829,0
-3.597061361345117,-3.748566411221783,-2.949399467654241,-0.8947720487039661,-3.1545643024289687,0.8370620202575701,-0.49123071369266547,2
-1.4619307264140033,-6.307882015102057,-1.1479178849942087,1.2107822097981045,-1.1167885941706124,0.9487000308579935,-0.5238008734783478,2
-1.6044120960137334,-0.6903404814893598,2.5283004248296312,1.38494808214124,-1.3746985573252661,1.1947527769994426,0.8195812799051819,0
-2.4054002797398097,1.0997755901805815,5.308602989529694,2.413041228964942,-1.7709209721827681,-0.8992795488618955,nan,1
-1.292722383072292,2.370679964740761,3.515281411285422,3.6141655391237872,-1.2474153020776992,0.25853754474815827,-0.747981451671407,1
-1.7968280991589893,0.21514877249894826,4.7157500784256,3.057105840556871,-1.4439483904390165,-0.8532879357562125,0.0829041058428823,1
-2.6686146505629846,0.9043875921426394,3.587016662182275,3.7129506078083137,-2.790880784954811,0.47158411640334175,-1.5294480084981263,1
0.8496071412926534,0.2941824992121936,2.341864570195999,0.5781336957588231,1.0434610816995968,-1.3138512624909426,-1.6090312107709794,0
-3.0221385864006467,-3.7774169788595806,nan,0.7092807346823657,-2.0273464933194076,-0.17282543165747838,-1.0945285690571607,2
-2.9208295767881816,-5.203293259670736,-1.7917769512195831,1.7791918759408165,-2.1103602400161123,-1.2691373100166274,0.504378077164098,2
1.2961045936648978,-0.9117302059421283,0.8519542956731698,-1.1357009080323732,1.4200019724395505,0.946015385011634,-0.29486129602880307,0
-2.1827838489606823,-4.265190606743993,-4.111474479659296,-0.01427423761132543,-1.7394769199048143,-0.689992422147716,-1.3442070481793615,2
-1.3860823410964997,-4.454563572238066,-2.213822460918474,-1.0155511902472516,-1.0404643772543534,0.7331597894546724,0.09971359843022708,2
1.1296798073547352,-1.169075583851283,1.6711642581779809,1.5133171379314891,1.7656578261889724,-1.1512981507767888,-1.1851568252972426,0
-2.8880710872231448,1.0630571358447478,4.553896335354613,3.6999706126285288,-2.2194950361328516,-1.073062597231178,1.3173728470539088,1
nan,1.247242541911923,5.086123655978145,3.222477658141787,0.05192185299509533,-1.1068792368225626,-1.186206549043944,1
-1.2340107580434165,0.6499713585584532,2.973907667191655,1.568501169342193,-1.0387497431239083,1.0873643657900407,-0.05644215400178821,0
-3.5151364403811094,-4.287053445236636,-0.2801840392572912,2.349343054213913,nan,-1.666757681844041,1.0291950963747647,2
-2.3877012888231337,-4.132886658954853,-3.14144631816326,-0.061248972695669424,-1.926098730396567,0.6016795760106137,-1.4301062539283493,2
-0.32540248779167635,0.5833983182491342,1.8381611607931043,0.2757899132599353,-0.30516894558845975,0.44756264453733197,-0.7925127923957356,0
1.234491984724717,-0.5943672633462509,3.2811576129312856,0.19877659637971293,0.7018355450017723,0.5866663929405588,0.8423297733018268,0
1.1888374120398923,-1.4738930055400492,2.2243430075062554,-1.108378668572624,0.9178996784051178,0.3807676820706621,-0.252513517878028,0
-3.3259434044045153,-5.167039934831286,-0.2485555597190665,-0.914048364810486,-2.8406673829664735,-0.21822533346273204,-0.46386023653367353,2
2.3783027610811405,nan,2.7033610016016736,-0.36203661642902873,1.904252281144151,2.090084495803792,0.6688982467966876,0
-1.060782618122209,3.152740738376626,5.542912428627833,3.712548911793988,-1.0007358892374314,0.39961952644976406,2.2330986637878913,1
-2.3868373538159995,-3.738188905519477,-2.022292715615862,-0.06260910751000284,-1.5250563100480434,-0.15728944569097367,-0.6673072030301851,2
-1.5927587255546614,-4.760423838908286,-1.2940208442127061,2.248861342324461,-1.3068105281517277,0.5832709457123656,-1.4267013752591267,2
1.400254701611252,-0.9447032932327465,2.0544624371017783,1.4277498030257156,1.7044335919778595,-0.5413357567363386,0.9258170446322093,0
